decade,orig_id,outflow,orig_pop,orig_name,outflow_pop_pct
1980,5001,23882.0,182157.0,Pantanais Sul Mato-grossense,13.110668269679453
1980,5002,38646.0,416408.0,Centro Norte de Mato Grosso do Sul,9.2808015215846
1980,5003,33632.0,212720.0,Leste de Mato Grosso do Sul,15.810455058292591
1980,5004,91461.0,558484.0,Sudoeste de Mato Grosso do Sul,16.37665537419156
1980,5101,6418.0,164472.0,Norte Mato-grossense,3.9021839583637337
1980,5102,9211.0,102027.0,Nordeste Mato-grossense,9.028002391523811
1980,5103,25991.0,177765.0,Sudoeste Mato-grossense,14.620988383540068
1980,5104,38365.0,474722.0,Centro-Sul Mato-grossense,8.081571951584296
1980,5105,36900.0,219932.0,Sudeste Mato-grossense,16.777913173162613
1980,5201,37261.0,196848.0,Noroeste Goiano,18.928818174429
1980,5202,36573.0,238423.0,Norte Goiano,15.33954358430185
1980,5203,132499.0,1571958.0,Centro Goiano,8.428914767442896
1980,5204,32410.0,328653.0,Leste Goiano,9.861464827644962
1980,5205,120974.0,785243.0,Sul Goiano,15.405931667012633
1980,5301,116331.0,1176908.0,Distrito Federal,9.884459957787694
1990,1101,27435.031935453415,306816.0,Madeira-Guaporé,8.941851772871498
1990,1102,74282.31010735035,645635.0,Leste Rondoniense,11.505310292556993
1990,1201,7990.657902598381,125535.0,Vale do Juruá,6.365282911218689
1990,1202,10670.082908987999,289689.0,Vale do Acre,3.6832889440013252
1990,1301,1336.0440685749054,74817.0,Norte Amazonense,1.7857493197734544
1990,1302,5467.1356790065765,229572.0,Sudoeste Amazonense,2.3814470749945884
1990,1303,35515.50161874294,1534090.0,Centro Amazonense,2.3150859218652715
1990,1304,11941.921997189522,191269.0,Sul Amazonense,6.243521949291062
1990,1401,5167.8878573179245,151855.0,Norte de Roraima,3.40317266953207
1990,1402,2235.177546620369,32272.0,Sul de Roraima,6.926058337321421
1990,1501,36230.04246175289,536327.0,Baixo Amazonas,6.75521509484939
1990,1502,17737.82688975334,319101.0,Marajó,5.55868734029456
1990,1503,77973.58279585838,1585997.0,Metropolitana de Belém,4.916376436768694
1990,1504,77101.31494998932,1200695.0,Nordeste Paraense,6.4213905238207305
1990,1505,28434.167843818665,288743.0,Sudoeste Paraense,9.847569583961747
1990,1506,81213.82932269573,789730.0,Sudeste Paraense,10.283746257923054
1990,1601,661.4505467414856,24160.0,Norte do Amapá,2.7377919981021757
1990,1602,6899.061641454697,278724.0,Sul do Amapá,2.4752305655252855
1990,1701,62038.10778045654,643361.0,Ocidental do Tocantins,9.642814497685832
1990,1702,19660.558374643326,289184.0,Oriental do Tocantins,6.798632833989199
1990,2101,68545.26405310631,1754076.0,Norte Maranhense,3.9077704759147442
1990,2102,101773.27131080627,987476.0,Oeste Maranhense,10.306404541559115
1990,2103,80695.93782222271,776740.0,Centro Maranhense,10.38905397201415
1990,2104,78912.82876098156,1032122.0,Leste Maranhense,7.645688083480592
1990,2105,18398.192021131516,212118.0,Sul Maranhense,8.673564723942105
1990,2201,35531.591921806335,516681.0,Norte Piauiense,6.876891529165256
1990,2202,63668.879631876945,1108235.0,Centro-Norte Piauiense,5.745070281292049
1990,2203,34633.296209692955,420011.0,Sudoeste Piauiense,8.245806945459275
1990,2204,26675.06588244438,427950.0,Sudeste Piauiense,6.233220208539405
1990,2301,63155.289546728134,1016566.0,Noroeste Cearense,6.21261084344038
1990,2302,65300.29768335819,747365.0,Norte Cearense,8.737403769691943
1990,2303,96608.13782727718,2263443.0,Metropolitana de Fortaleza,4.268193978256893
1990,2304,81291.54233646393,774480.0,Sertões Cearenses,10.496273930438996
1990,2305,35061.836473584175,428799.0,Jaguaribe,8.176753321156108
1990,2306,31757.74126946926,325117.0,Centro-Sul Cearense,9.768096183672112
1990,2307,53642.44625091553,683198.0,Sul Cearense,7.851669098989682
1990,2401,35152.489389538765,657047.0,Oeste Potiguar,5.350072276342296
1990,2402,30023.29381108284,325117.0,Central Potiguar,9.234612096901374
1990,2403,33692.64497971535,352186.0,Agreste Potiguar,9.566719000674459
1990,2404,43740.32810437679,976876.0,Leste Potiguar,4.47757218975354
1990,2501,72235.18432402611,787388.0,Sertão Paraibano,9.17402656936937
1990,2502,27415.467253923416,266224.0,Borborema,10.297894725465554
1990,2503,69053.72611892223,1081403.0,Agreste Paraibano,6.385568203428531
1990,2504,47278.66644310951,969874.0,Mata Paraibana,4.874722535412797
1990,2601,76464.93951237202,834054.0,Sertão Pernambucano,9.167864372375412
1990,2602,28532.216658711433,364413.0,São Francisco Pernambucano,7.829637432998118
1990,2603,123716.66922998428,1795897.0,Agreste Pernambucano,6.888851043795066
1990,2604,88977.03290712833,1107354.0,Mata Pernambucana,8.035102858447104
1990,2605,118683.37895703316,2826515.0,Metropolitana de Recife,4.198929740582773
1990,2701,25104.520495533943,357839.0,Sertão Alagoano,7.015590948871963
1990,2702,40614.76766824722,512565.0,Agreste Alagoano,7.923827742480899
1990,2703,69332.39836621284,1518972.0,Leste Alagoano,4.564428993175176
1990,2801,12044.295924782753,165417.0,Sertão Sergipano,7.28117178088271
1990,2802,23818.07513976097,344772.0,Agreste Sergipano,6.90835541742397
1990,2803,31892.27755010128,932466.0,Leste Sergipano,3.420208088026939
1990,2901,36561.601377248764,425383.0,Extremo Oeste Baiano,8.594984138352675
1990,2902,62631.752160429955,755277.0,Vale São-Franciscano da Bahia,8.292553878964931
1990,2903,121207.78481400013,1904135.0,Centro Norte Baiano,6.365503749156448
1990,2904,64761.378831744194,1272536.0,Nordeste Baiano,5.08915887894285
1990,2905,115015.84847974777,2994672.0,Metropolitana de Salvador,3.8406826684106896
1990,2906,140560.39141988754,2250194.0,Centro Sul Baiano,6.246589912686975
1990,2907,122634.05913472176,1782122.0,Sul Baiano,6.881350386489912
1990,3101,28429.127239465714,300955.0,Noroeste de Minas,9.44630500887698
1990,3102,81829.12693715096,1290088.0,Norte de Minas,6.342910478754237
1990,3103,56207.811754345894,638530.0,Jequitinhonha,8.80268926351869
1990,3104,46429.40367591381,383210.0,Vale do Mucuri,12.11591651468224
1990,3105,68817.0502243042,1586231.0,Triângulo Mineiro/Alto Paranaíba,4.338400284971369
1990,3106,27617.095383286476,345469.0,Central Mineira,7.994087858327802
1990,3107,136974.18659758568,4512710.0,Metropolitana de Belo Horizonte,3.0352977833183536
1990,3108,122428.16533327103,1444631.0,Vale do Rio Doce,8.474701521237675
1990,3109,28251.300862669945,724364.0,Oeste de Minas,3.900152528655475
1990,3110,80569.58173453808,1934144.0,Sul/Sudoeste de Minas,4.1656454604485535
1990,3111,20720.353957295418,461700.0,Campo das Vertentes,4.487839280332557
1990,3112,84402.81397223473,1815892.0,Zona da Mata,4.648008470340456
1990,3201,51963.12387084961,363021.0,Noroeste Espírito-santense,14.314082069866373
1990,3202,32625.075485110283,392869.0,Litoral Norte Espírito-santense,8.304314029640995
1990,3203,50555.8203291893,1310945.0,Central Espírito-santense,3.8564409894533562
1990,3204,25432.451159119606,443610.0,Sul Espírito-santense,5.733065340979601
1990,3301,14455.508506298065,263416.0,Noroeste Fluminense,5.4877108855567105
1990,3302,22961.193301320076,606499.0,Norte Fluminense,3.7858583940484776
1990,3303,13895.442566752434,404257.0,Centro Fluminense,3.4372793957191674
1990,3304,13105.182682394981,322034.0,Baixadas,4.069502811005975
1990,3305,33541.232607364655,792117.0,Sul Fluminense,4.234378583891604
1990,3306,309865.71570777893,10224981.0,Metropolitana do Rio de Janeiro,3.0304771784688787
1990,3501,59731.39057588577,1226078.0,São José do Rio Preto,4.871744748367214
1990,3502,57541.631036281586,1729078.0,Ribeirão Preto,3.327879426855329
1990,3503,37678.5650434494,564635.0,Araçatuba,6.673083504113171
1990,3504,50750.96606206894,1092906.0,Bauru,4.643671648071192
1990,3505,23098.409525990486,584996.0,Araraquara,3.9484730709253544
1990,3506,35068.2445653677,982359.0,Piracicaba,3.5697992857364467
1990,3507,89244.72293007374,2582982.0,Campinas,3.4551043301917606
1990,3508,63210.74866449833,737705.0,Presidente Prudente,8.56856720023564
1990,3509,30014.56027007103,365703.0,Marília,8.207359597835136
1990,3510,33928.2614839077,450251.0,Assis,7.535410578523468
1990,3511,33776.138306856155,627276.0,Itapetininga,5.384573665636204
1990,3512,61518.58555185795,1710118.0,Macro Metropolitana Paulista,3.5973298656500865
1990,3513,47863.525433301926,1578404.0,Vale do Paraíba Paulista,3.0324001607511084
1990,3514,18297.28348016739,319464.0,Litoral Sul Paulista,5.727494641076111
1990,3515,821636.3349500895,16163267.0,Metropolitana de São Paulo,5.083355579970865
1990,4101,113740.54792547226,672979.0,Noroeste Paranaense,16.901054553778387
1990,4102,66246.14655935764,375145.0,Centro Ocidental Paranaense,17.65881100890526
1990,4103,140875.41106963158,1624909.0,Norte Central Paranaense,8.669741571351476
1990,4104,77151.50567758083,552004.0,Norte Pioneiro Paranaense,13.976620763179403
1990,4105,41242.537872076035,540460.0,Centro Oriental Paranaense,7.631006526306486
1990,4106,118688.0547555685,1034406.0,Oeste Paranaense,11.474029999397578
1990,4107,80722.77479231358,490742.0,Sudoeste Paranaense,16.449126993881425
1990,4108,58834.388718008995,510913.0,Centro-Sul Paranaense,11.515539576798593
1990,4109,22267.67427945137,339020.0,Sudeste Paranaense,6.568247973409052
1990,4110,88728.0105727911,2347995.0,Metropolitana de Curitiba,3.7788841361583434
1990,4201,84166.32939970493,1022937.0,Oeste Catarinense,8.227909382464896
1990,4202,31797.848187685013,813834.0,Norte Catarinense,3.9071663493642452
1990,4203,35471.20916354656,363778.0,Serrana,9.750784589377743
1990,4204,31670.67034971714,931915.0,Vale do Itajaí,3.398450539986709
1990,4205,24850.182187199593,585206.0,Grande Florianópolis,4.2463990777947584
1990,4206,24571.711836457253,689967.0,Sul Catarinense,3.561287979926178
1990,4301,167373.852948308,1936667.0,Noroeste Rio-grandense,8.642366134617257
1990,4302,35580.50319516659,778048.0,Nordeste Rio-grandense,4.57304731779615
1990,4303,30999.83232009411,476565.0,Centro Ocidental Rio-grandense,6.504848723698574
1990,4304,34279.398498654366,655949.0,Centro Oriental Rio-grandense,5.225924347571895
1990,4305,101294.96809339523,3612077.0,Metropolitana de Porto Alegre,2.8043413275352447
1990,4306,40450.309299349785,678213.0,Sudoeste Rio-grandense,5.964248591423312
1990,4307,27401.793397426605,799355.0,Sudeste Rio-grandense,3.4279879899952594
